exp,condition,participant,trialno,target,rotation_deg,reachdeviation_deg,phase
4,aiming,42cb35,83,82.5,0,-36.0468179388697,rotation
4,aiming,42cb35,84,127.5,0,-27.4001917051323,rotation
4,aiming,42cb35,85,127.5,0,-4.86830372662306,rotation
4,aiming,42cb35,86,112.5,0,-47.4162586802731,rotation
4,aiming,42cb35,87,82.5,0,-23.6346111611523,rotation
4,aiming,42cb35,88,37.5,0,-15.8138194785233,rotation
4,aiming,42cb35,89,82.5,0,-36.1541469616007,rotation
4,aiming,42cb35,90,142.5,0,-26.9473682833094,rotation
4,aiming,42cb35,91,37.5,0,-38.8051854591034,rotation
4,aiming,42cb35,92,97.5,0,-21.7183017353113,rotation
4,aiming,42cb35,93,112.5,0,-3.84238853913945,rotation
4,aiming,42cb35,94,127.5,0,-4.84739171592223,rotation
4,aiming,42cb35,95,82.5,0,-19.7819220310014,rotation
4,aiming,42cb35,96,37.5,0,-18.3209340021896,rotation
4,aiming,42cb35,97,97.5,0,-17.4176137549734,rotation
4,aiming,42cb35,98,52.5,0,-25.217443620377,rotation
4,aiming,42cb35,99,127.5,0,-8.7754130218542,rotation
4,aiming,42cb35,100,82.5,0,-14.7944118745583,rotation
4,aiming,42cb35,101,37.5,0,-33.8614221630603,rotation
4,aiming,42cb35,102,67.5,0,-44.1764452387247,rotation
4,aiming,42cb35,103,112.5,0,-20.1194300620326,rotation
4,aiming,42cb35,104,142.5,0,-13.4230744029147,rotation
4,aiming,42cb35,105,127.5,0,-46.4623065783204,rotation
4,aiming,42cb35,106,37.5,0,-26.2172488698887,rotation
4,aiming,42cb35,107,112.5,0,-21.962953202093,rotation
4,aiming,42cb35,108,82.5,0,-15.3360112237874,rotation
4,aiming,42cb35,109,97.5,0,-27.2929267526044,rotation
4,aiming,42cb35,110,142.5,0,-14.8206568568716,rotation
4,aiming,42cb35,111,37.5,0,-33.2465326916998,rotation
4,aiming,42cb35,112,82.5,0,-85.1785245089399,rotation
4,aiming,42cb35,113,82.5,0,-26.1391729944377,rotation
4,aiming,42cb35,114,112.5,0,9.66808656923008,rotation
4,aiming,42cb35,115,127.5,0,-27.0236019598455,rotation
4,aiming,42cb35,116,37.5,0,-47.5805460198823,rotation
4,aiming,42cb35,117,52.5,0,-32.5568397091392,rotation
4,aiming,42cb35,118,67.5,0,-15.6278074851881,rotation
4,aiming,42cb35,119,97.5,0,-8.06890229948334,rotation
4,aiming,42cb35,120,142.5,0,1.13716248533063,rotation
4,aiming,5707ce,1,97.5,0,-5.35249824919593,baseline
4,aiming,5707ce,2,52.5,0,9.38104326275791,baseline
4,aiming,5707ce,3,67.5,0,2.89146435060731,baseline
4,aiming,5707ce,4,142.5,0,-6.55711659547324,baseline
4,aiming,5707ce,5,52.5,0,3.11326884500341,baseline
4,aiming,5707ce,6,142.5,0,-10.572046519883,baseline
4,aiming,5707ce,7,67.5,0,-2.01226655757927,baseline
4,aiming,5707ce,8,97.5,0,-4.69865999705343,baseline
4,aiming,5707ce,9,67.5,0,1.68979406922395,baseline
4,aiming,5707ce,10,127.5,0,-8.68385847672826,baseline
4,aiming,5707ce,11,52.5,0,6.3653888388477,baseline
4,aiming,5707ce,12,112.5,0,-2.16337969028442,baseline
4,aiming,5707ce,13,127.5,0,-3.85118542814112,baseline
4,aiming,5707ce,14,97.5,0,-0.80231220912891,baseline
4,aiming,5707ce,15,52.5,0,3.13652134589465,baseline
4,aiming,5707ce,16,82.5,0,4.28050189042163,baseline
4,aiming,5707ce,17,112.5,0,0.202422019979242,baseline
4,aiming,5707ce,18,142.5,0,-1.18278130261195,baseline
4,aiming,5707ce,19,37.5,0,5.86081711291942,baseline
4,aiming,5707ce,20,67.5,0,8.98333250286301,baseline
4,aiming,5707ce,21,127.5,0,-131.484710602601,rotation
4,aiming,5707ce,22,52.5,0,17.5540317724017,rotation
4,aiming,5707ce,23,67.5,0,-9.6971032820265,rotation
4,aiming,5707ce,24,112.5,0,-10.1874102118793,rotation
4,aiming,5707ce,25,37.5,0,-1.35162255532642,rotation
4,aiming,5707ce,26,97.5,0,0.758896430220537,rotation
4,aiming,5707ce,27,82.5,0,-4.15376948393464,rotation
4,aiming,5707ce,28,142.5,0,-17.1296142121032,rotation
4,aiming,5707ce,29,52.5,0,1.39270501750692,rotation
4,aiming,5707ce,30,112.5,0,-1.1227008517665,rotation
4,aiming,5707ce,31,67.5,0,4.60274749087138,rotation
4,aiming,5707ce,32,127.5,0,-3.87417729855922,rotation
4,aiming,5707ce,33,52.5,0,9.39084891226726,rotation
4,aiming,5707ce,34,127.5,0,165.154652922155,rotation
4,aiming,5707ce,35,82.5,0,-6.19881131353071,rotation
4,aiming,5707ce,36,97.5,0,0.850815375465311,rotation
4,aiming,5707ce,37,82.5,0,-0.480027610150301,rotation
4,aiming,5707ce,38,127.5,0,8.6309387145465,rotation
4,aiming,5707ce,39,97.5,0,9.69077634519366,rotation
4,aiming,5707ce,40,52.5,0,-7.04539481325068,rotation
4,aiming,5707ce,41,112.5,0,-51.8754440931448,rotation
4,aiming,5707ce,42,67.5,0,-25.6214484215182,rotation
4,aiming,5707ce,43,142.5,0,11.9096863491348,rotation
4,aiming,5707ce,44,37.5,0,-4.57221423433126,rotation
4,aiming,5707ce,45,67.5,0,-2.10063269774389,rotation
4,aiming,5707ce,46,142.5,0,-3.62040306677348,rotation
4,aiming,5707ce,47,52.5,0,-5.10223569810713,rotation
4,aiming,5707ce,48,97.5,0,-5.74133823520415,rotation
4,aiming,5707ce,49,97.5,0,-16.9416474680758,rotation
4,aiming,5707ce,50,142.5,0,-22.3580610899973,rotation
4,aiming,5707ce,51,52.5,0,-6.99862683551984,rotation
4,aiming,5707ce,52,67.5,0,-12.773582604597,rotation
4,aiming,5707ce,53,112.5,0,-13.7720710042302,rotation
4,aiming,5707ce,54,82.5,0,-5.55372586357598,rotation
4,aiming,5707ce,55,37.5,0,-5.37070833913969,rotation
4,aiming,5707ce,56,127.5,0,-8.19650601959668,rotation
4,aiming,5707ce,57,112.5,0,-16.172405949338,rotation
4,aiming,5707ce,58,142.5,0,-15.4396694117257,rotation
4,aiming,5707ce,59,37.5,0,-7.44105972824248,rotation
4,aiming,5707ce,60,67.5,0,-27.4753990769837,rotation
4,aiming,5707ce,61,67.5,0,-23.1578216895335,rotation
4,aiming,5707ce,62,127.5,0,-14.9252895889325,rotation
4,aiming,5707ce,63,52.5,0,-5.43067768557931,rotation
4,aiming,5707ce,64,112.5,0,-11.8144954374245,rotation
4,aiming,5707ce,65,97.5,0,19.660572732147,rotation
4,aiming,5707ce,66,52.5,0,7.08022944126806,rotation
4,aiming,5707ce,67,142.5,0,-18.4148651122317,rotation
4,aiming,5707ce,68,67.5,0,-22.5723767113463,rotation
4,aiming,5707ce,69,67.5,0,-19.2950442045405,rotation
4,aiming,5707ce,70,112.5,0,-13.6515953315296,rotation
4,aiming,5707ce,71,127.5,0,-19.3157741778761,rotation
4,aiming,5707ce,72,52.5,0,-7.18248533772113,rotation
4,aiming,5707ce,73,67.5,0,-11.5423782017045,rotation
4,aiming,5707ce,74,97.5,0,-11.3623995743475,rotation
4,aiming,5707ce,75,52.5,0,-5.25280390451392,rotation
4,aiming,5707ce,76,142.5,0,-3.45625229289091,rotation
4,aiming,5707ce,77,52.5,0,-10.090661207635,rotation
4,aiming,5707ce,78,112.5,0,-4.77602570937239,rotation
4,aiming,5707ce,79,127.5,0,-13.7767748459601,rotation
4,aiming,5707ce,80,67.5,0,-12.8703857878968,rotation
4,aiming,5707ce,81,67.5,0,-9.44830731824786,rotation
4,aiming,5707ce,82,37.5,0,-10.217443620377,rotation
4,aiming,5707ce,83,142.5,0,-13.9146018073397,rotation
4,aiming,5707ce,84,112.5,0,-13.9014758449867,rotation
4,aiming,5707ce,85,67.5,0,-16.3163911763417,rotation
4,aiming,5707ce,86,127.5,0,-6.29262131967325,rotation
4,aiming,5707ce,87,52.5,0,-3.12194684835448,rotation
4,aiming,5707ce,88,112.5,0,-8.8994786048793,rotation
4,aiming,5707ce,89,37.5,0,-4.47940352630243,rotation
4,aiming,5707ce,90,142.5,0,-9.01899734139365,rotation
4,aiming,5707ce,91,67.5,0,-12.7966906208585,rotation
4,aiming,5707ce,92,112.5,0,-17.3924638662016,rotation
4,aiming,5707ce,93,67.5,0,-11.5706010318894,rotation
4,aiming,5707ce,94,52.5,0,-5.0436267792542,rotation
4,aiming,5707ce,95,97.5,0,-17.0784323204258,rotation
4,aiming,5707ce,96,142.5,0,-23.6512976830657,rotation
4,aiming,5707ce,97,82.5,0,-6.57792823111431,rotation
4,aiming,5707ce,98,127.5,0,-17.0510845542347,rotation
4,aiming,5707ce,99,97.5,0,-6.37865963165917,rotation
4,aiming,5707ce,100,52.5,0,-11.3333586345777,rotation
4,aiming,5707ce,101,37.5,0,-11.1856119368348,rotation
4,aiming,5707ce,102,142.5,0,-10.700988884218,rotation
4,aiming,5707ce,103,97.5,0,-10.0085110071428,rotation
4,aiming,5707ce,104,82.5,0,-4.85496788718496,rotation
4,aiming,5707ce,105,112.5,0,5.328417303908,rotation
4,aiming,5707ce,106,67.5,0,-18.1749395652615,rotation
4,aiming,5707ce,107,37.5,0,-17.9971115924221,rotation
4,aiming,5707ce,108,142.5,0,-4.87356664253147,rotation
4,aiming,5707ce,109,142.5,0,-6.63443089317101,rotation
4,aiming,5707ce,110,112.5,0,-5.80066114907503,rotation
4,aiming,5707ce,111,67.5,0,-16.9646888911931,rotation
4,aiming,5707ce,112,37.5,0,-2.49511736511247,rotation
4,aiming,5707ce,113,142.5,0,-17.311874306657,rotation
4,aiming,5707ce,114,67.5,0,-16.8624571155401,rotation
4,aiming,5707ce,115,37.5,0,0.938781752868205,rotation
4,aiming,5707ce,116,112.5,0,-13.0486191779094,rotation
4,aiming,5707ce,117,127.5,0,-10.1468699905328,rotation
4,aiming,5707ce,118,112.5,0,-5.22055178518227,rotation
4,aiming,5707ce,119,52.5,0,5.3620851778211,rotation
4,aiming,5707ce,120,67.5,0,-17.7206411830431,rotation
4,aiming,a8df23,1,112.5,0,3.60563931160531,baseline
4,aiming,a8df23,2,127.5,0,-6.8061828768339,baseline
4,aiming,a8df23,3,37.5,0,10.4187214636552,baseline
4,aiming,a8df23,4,82.5,0,8.09539229320009,baseline
4,aiming,a8df23,5,67.5,0,5.45131849194187,baseline
4,aiming,a8df23,6,112.5,0,8.81939174383972,baseline
4,aiming,a8df23,7,52.5,0,10.2917568789733,baseline
4,aiming,a8df23,8,127.5,0,0.211049820127941,baseline
4,aiming,a8df23,9,127.5,0,5.15039661638086,baseline
4,aiming,a8df23,10,112.5,0,-1.16319187783786,baseline
4,aiming,a8df23,11,82.5,0,12.3189963923136,baseline
4,aiming,a8df23,12,37.5,0,15.3112960367431,baseline
4,aiming,a8df23,13,142.5,0,-6.41898772859413,baseline
4,aiming,a8df23,14,97.5,0,13.8772991482335,baseline
4,aiming,a8df23,15,82.5,0,5.2906987104593,baseline
4,aiming,a8df23,16,37.5,0,12.396023704675,baseline
4,aiming,a8df23,17,37.5,0,10.9529424014921,baseline
4,aiming,a8df23,18,67.5,0,8.147884825348,baseline
4,aiming,a8df23,19,142.5,0,-4.01956572041,baseline
4,aiming,a8df23,20,112.5,0,3.8719737791333,baseline
4,aiming,a8df23,21,37.5,0,-3.61151137318444,rotation
4,aiming,a8df23,22,127.5,0,-8.18227809643481,rotation
4,aiming,a8df23,23,82.5,0,-17.6607751781763,rotation
4,aiming,a8df23,24,112.5,0,1.4058249763057,rotation
4,aiming,a8df23,25,112.5,0,-2.75431753436629,rotation
4,aiming,a8df23,26,127.5,0,-5.3620851778211,rotation
4,aiming,a8df23,27,67.5,0,50.5091767080138,rotation
4,aiming,a8df23,28,52.5,0,-9.39178714517547,rotation
4,aiming,a8df23,29,67.5,0,-10.2816477048043,rotation
4,aiming,a8df23,30,52.5,0,-136.368593781103,rotation
4,aiming,a8df23,31,97.5,0,-10.3428161204819,rotation
4,aiming,a8df23,32,142.5,0,-0.840303175231962,rotation
4,aiming,a8df23,33,142.5,0,-17.0763617058763,rotation
4,aiming,a8df23,34,97.5,0,-18.1992927298988,rotation
4,aiming,a8df23,35,82.5,0,-8.88588311114162,rotation
4,aiming,a8df23,36,37.5,0,0.0399242042310082,rotation
4,aiming,a8df23,37,67.5,0,2.10134990878814,rotation
4,aiming,a8df23,38,142.5,0,-27.1797457073582,rotation
4,aiming,a8df23,39,52.5,0,14.3757173901094,rotation
4,aiming,a8df23,40,97.5,0,-13.581008898454,rotation
4,aiming,a8df23,41,67.5,0,-148.619414585837,rotation
4,aiming,a8df23,42,52.5,0,-4.91687973467825,rotation
4,aiming,a8df23,43,97.5,0,-1.01127160929997,rotation
4,aiming,a8df23,44,142.5,0,-10.9645618193838,rotation
4,aiming,a8df23,45,112.5,0,157.5,rotation
4,aiming,a8df23,46,37.5,0,-11.7462837017202,rotation
4,aiming,a8df23,47,67.5,0,7.0525687882471,rotation
4,aiming,a8df23,48,142.5,0,-8.54726727351709,rotation
4,aiming,a8df23,49,82.5,0,-19.6286363868113,rotation
4,aiming,a8df23,50,127.5,0,-21.5795426834656,rotation
4,aiming,a8df23,51,97.5,0,-22.5102320259045,rotation
4,aiming,a8df23,52,52.5,0,-24.2209826128801,rotation
4,aiming,a8df23,53,112.5,0,-10.8085280397872,rotation
4,aiming,a8df23,54,142.5,0,-10.5622870854,rotation
4,aiming,a8df23,55,67.5,0,-18.3830414444805,rotation
4,aiming,a8df23,56,37.5,0,-6.63168764944153,rotation
4,aiming,a8df23,57,97.5,0,-18.5513633196481,rotation
4,aiming,a8df23,58,82.5,0,-23.5384633102935,rotation
4,aiming,a8df23,59,142.5,0,10.3123963222401,rotation
4,aiming,a8df23,60,37.5,0,-6.03074770568993,rotation
4,aiming,a8df23,61,112.5,0,6.26615759242527,rotation
4,aiming,a8df23,62,37.5,0,-13.2670650028936,rotation
4,aiming,a8df23,63,142.5,0,2.83975217186102,rotation
4,aiming,a8df23,64,67.5,0,-12.352159417753,rotation
4,aiming,a8df23,65,82.5,0,-15.447139145806,rotation
4,aiming,a8df23,66,127.5,0,-0.862207338861929,rotation
4,aiming,a8df23,67,37.5,0,-15.0714986930057,rotation
4,aiming,a8df23,68,112.5,0,-3.26922817168622,rotation
4,aiming,a8df23,69,112.5,0,-4.29915526544087,rotation
4,aiming,a8df23,70,37.5,0,-12.102952427104,rotation
4,aiming,a8df23,71,82.5,0,0.738901730042792,rotation
4,aiming,a8df23,72,127.5,0,83.632493789884,rotation
4,aiming,a8df23,73,127.5,0,-3.03048240010653,rotation
4,aiming,a8df23,74,67.5,0,-21.1541469616007,rotation
4,aiming,a8df23,75,52.5,0,-13.7592794956421,rotation
4,aiming,a8df23,76,112.5,0,-1.92229746831607,rotation
4,aiming,a8df23,77,97.5,0,-4.85313738879243,rotation
4,aiming,a8df23,78,37.5,0,-15.2945970463989,rotation
4,aiming,a8df23,79,82.5,0,-11.1388536204945,rotation
4,aiming,a8df23,80,142.5,0,-7.42543364875143,rotation
4,aiming,a8df23,81,112.5,0,13.9343885918205,rotation
4,aiming,a8df23,82,52.5,0,1.67534010344852,rotation
4,aiming,a8df23,83,67.5,0,-21.9723128543525,rotation
4,aiming,a8df23,84,127.5,0,-9.19031682692653,rotation
4,aiming,a8df23,85,127.5,0,-23.0622679831217,rotation
4,aiming,a8df23,86,97.5,0,-14.8563744523929,rotation
4,aiming,a8df23,87,52.5,0,-17.0234907529133,rotation
4,aiming,a8df23,88,82.5,0,11.5625562192364,rotation
4,aiming,a8df23,89,37.5,0,-4.01242911196712,rotation
4,aiming,a8df23,90,82.5,0,-22.8064641998933,rotation
4,aiming,a8df23,91,142.5,0,-25.7391065967534,rotation
4,aiming,a8df23,92,97.5,0,-24.4671574376844,rotation
4,aiming,a8df23,93,127.5,0,-13.7093976643932,rotation
4,aiming,a8df23,94,82.5,0,-17.7957216452676,rotation
4,aiming,a8df23,95,112.5,0,-17.8191100028475,rotation
4,aiming,a8df23,96,37.5,0,148.336502517585,rotation
4,aiming,a8df23,97,37.5,0,-17.0783626868449,rotation
4,aiming,a8df23,98,112.5,0,-8.84608273636604,rotation
4,aiming,a8df23,99,67.5,0,-23.7104905649121,rotation
4,aiming,a8df23,100,142.5,0,-45.7039080776479,rotation
4,aiming,a8df23,101,97.5,0,-13.4336900897339,rotation
4,aiming,a8df23,102,82.5,0,-12.2456824656337,rotation
4,aiming,a8df23,103,127.5,0,-2.94756112849941,rotation
4,aiming,a8df23,104,52.5,0,-14.0367559836948,rotation
4,aiming,a8df23,105,97.5,0,-19.6299683006525,rotation
4,aiming,a8df23,106,37.5,0,6.24480301471477,rotation
4,aiming,a8df23,107,82.5,0,-15.580743670548,rotation
4,aiming,a8df23,108,142.5,0,-34.0965456827292,rotation
4,aiming,a8df23,109,67.5,0,-20.4489615829091,rotation
4,aiming,a8df23,110,52.5,0,-10.6235011874214,rotation
4,aiming,a8df23,111,142.5,0,-15.3112960367431,rotation
4,aiming,a8df23,112,97.5,0,-3.58133280638795,rotation
4,aiming,a8df23,113,37.5,0,-1.15699590974226,rotation
4,aiming,a8df23,114,127.5,0,-10.649163617401,rotation
4,aiming,a8df23,115,112.5,0,-20.3220365697817,rotation
4,aiming,a8df23,116,82.5,0,-4.24303719196431,rotation
4,aiming,a8df23,117,37.5,0,-11.9988350528582,rotation
4,aiming,a8df23,118,82.5,0,-17.2802033614924,rotation
4,aiming,a8df23,119,97.5,0,-26.6670048163986,rotation
4,aiming,a8df23,120,142.5,0,-23.2709556404889,rotation
4,aiming,b674b5,1,127.5,0,18.047420494254,baseline
4,aiming,b674b5,2,52.5,0,-3.76173101939439,baseline
4,aiming,b674b5,3,67.5,0,-3.26637412222717,baseline
4,aiming,b674b5,4,112.5,0,4.85313000946724,baseline
4,aiming,b674b5,5,37.5,0,0.170397081324511,baseline
4,aiming,b674b5,6,67.5,0,-4.35083638259895,baseline
4,aiming,b674b5,7,142.5,0,12.1701678775547,baseline
4,aiming,b674b5,8,112.5,0,10.2816477048043,baseline
4,aiming,b674b5,9,112.5,0,-3.55513782299681,baseline
4,aiming,b674b5,10,142.5,0,3.93914841703636,baseline
4,aiming,b674b5,11,67.5,0,-0.760796466281252,baseline
4,aiming,b674b5,12,37.5,0,8.06943531505119,baseline
4,aiming,b674b5,13,127.5,0,13.5234715982793,baseline
4,aiming,b674b5,14,97.5,0,7.72576798217803,baseline
4,aiming,b674b5,15,52.5,0,-3.60124119500893,baseline
4,aiming,b674b5,16,82.5,0,-7.91549955959996,baseline
4,aiming,b674b5,17,127.5,0,-2.04823991394204,baseline
4,aiming,b674b5,18,112.5,0,1.58224020231138,baseline
4,aiming,b674b5,19,52.5,0,-16.7237803030094,baseline
4,aiming,b674b5,20,67.5,0,-4.67770508564898,baseline
4,aiming,b674b5,21,67.5,0,-18.7884458733776,rotation
4,aiming,b674b5,22,97.5,0,-8.67273954578853,rotation
4,aiming,b674b5,23,142.5,0,-4.90933879236494,rotation
4,aiming,b674b5,24,52.5,0,-50.3586752613836,rotation
4,aiming,b674b5,25,127.5,0,-10.9959341958603,rotation
4,aiming,b674b5,26,67.5,0,-173.762658610488,rotation
4,aiming,b674b5,27,112.5,0,155.124697343509,rotation
4,aiming,b674b5,28,52.5,0,-24.5748586504216,rotation
4,aiming,b674b5,29,127.5,0,-112.626902531017,rotation
4,aiming,b674b5,30,112.5,0,-42.2856155195739,rotation
4,aiming,b674b5,31,82.5,0,-43.2392944200762,rotation
4,aiming,b674b5,32,37.5,0,-12.102952427104,rotation
4,aiming,b674b5,33,97.5,0,-12.6840050713824,rotation
4,aiming,b674b5,34,82.5,0,-24.1389690632819,rotation
4,aiming,b674b5,35,127.5,0,-73.5558101783827,rotation
4,aiming,b674b5,36,52.5,0,-22.2384332123657,rotation
4,aiming,b674b5,37,97.5,0,-19.0683830365643,rotation
4,aiming,b674b5,38,142.5,0,-9.42274135878182,rotation
4,aiming,b674b5,39,52.5,0,-37.1789842237527,rotation
4,aiming,b674b5,40,67.5,0,-38.8906527789389,rotation
4,aiming,b674b5,41,37.5,0,-27.1871576699986,rotation
4,aiming,b674b5,42,112.5,0,-23.5450046350892,rotation
4,aiming,b674b5,43,82.5,0,-28.9819965129706,rotation
4,aiming,b674b5,44,127.5,0,-19.6619956755279,rotation
4,aiming,b674b5,45,127.5,0,-13.2477025380619,rotation
4,aiming,b674b5,46,52.5,0,-31.4697394924091,rotation
4,aiming,b674b5,47,82.5,0,-21.001724915753,rotation
4,aiming,b674b5,48,97.5,0,-15.0786577391031,rotation
4,aiming,b674b5,49,82.5,0,-31.2344281665748,rotation
4,aiming,b674b5,50,112.5,0,-15.4537504872685,rotation
4,aiming,b674b5,51,127.5,0,-21.0319561160023,rotation
4,aiming,b674b5,52,37.5,0,-36.3019513689836,rotation
4,aiming,b674b5,53,67.5,0,-41.1856119368348,rotation
4,aiming,b674b5,54,37.5,0,-37.1636718871043,rotation
4,aiming,b674b5,55,142.5,0,-19.868303726623,rotation
4,aiming,b674b5,56,112.5,0,-18.931567008509,rotation
4,aiming,b674b5,57,112.5,0,-13.2001571686443,rotation
4,aiming,b674b5,58,82.5,0,-32.4182602867553,rotation
4,aiming,b674b5,59,127.5,0,-20.1821148310341,rotation
4,aiming,b674b5,60,37.5,0,-40.4356396325695,rotation
4,aiming,b674b5,61,37.5,0,-45.0173532119955,rotation
4,aiming,b674b5,62,82.5,0,-37.5700022205498,rotation
4,aiming,b674b5,63,97.5,0,-38.6346111611523,rotation
4,aiming,b674b5,64,142.5,0,-3.47088688353861,rotation
4,aiming,b674b5,65,52.5,0,-37.3919197841931,rotation
4,aiming,b674b5,66,67.5,0,-31.0953715813114,rotation
4,aiming,b674b5,67,97.5,0,-16.030689962618,rotation
4,aiming,b674b5,68,142.5,0,-21.0578113471613,rotation
4,aiming,b674b5,69,67.5,0,-34.7233334176595,rotation
4,aiming,b674b5,70,112.5,0,-27.0682539591981,rotation
4,aiming,b674b5,71,142.5,0,-29.7975779800207,rotation
4,aiming,b674b5,72,37.5,0,-26.9811146307304,rotation
4,aiming,b674b5,73,52.5,0,-46.8478865336549,rotation
4,aiming,b674b5,74,142.5,0,-28.0655291276358,rotation
4,aiming,b674b5,75,67.5,0,-38.3754138189195,rotation
4,aiming,b674b5,76,97.5,0,-31.9003888114075,rotation
4,aiming,b674b5,77,97.5,0,-30.6799622900308,rotation
4,aiming,b674b5,78,82.5,0,-33.4021670309091,rotation
4,aiming,b674b5,79,142.5,0,-34.8971272601859,rotation
4,aiming,b674b5,80,37.5,0,-41.1848514874358,rotation
4,aiming,b674b5,81,127.5,0,-46.9416474680758,rotation
4,aiming,b674b5,82,112.5,0,-23.655090880496,rotation
4,aiming,b674b5,83,37.5,0,-47.9391743896599,rotation
4,aiming,b674b5,84,82.5,0,-33.0554122935798,rotation
4,aiming,b674b5,85,112.5,0,-23.0605893229217,rotation
4,aiming,b674b5,86,142.5,0,-109.985455090069,rotation
4,aiming,b674b5,87,67.5,0,-36.0406912748227,rotation
4,aiming,b674b5,88,37.5,0,-38.7111452646922,rotation
4,aiming,b674b5,89,52.5,0,-38.8289486546715,rotation
4,aiming,b674b5,90,67.5,0,-55.0368201907685,rotation
4,aiming,b674b5,91,112.5,0,-43.310205930776,rotation
4,aiming,b674b5,92,127.5,0,-44.3974165400564,rotation
4,aiming,b674b5,93,67.5,0,-47.2822243148106,rotation
4,aiming,b674b5,94,142.5,0,-26.5968884729962,rotation
4,aiming,b674b5,95,37.5,0,-46.2979624279911,rotation
4,aiming,b674b5,96,112.5,0,-39.568623259069,rotation
4,aiming,b674b5,97,127.5,0,-11.2652115427588,rotation
4,aiming,b674b5,98,112.5,0,-37.6049348355756,rotation
4,aiming,b674b5,99,52.5,0,-43.4860603348174,rotation
4,aiming,b674b5,100,67.5,0,-45.0714986930057,rotation
4,aiming,b674b5,101,112.5,0,-45.5325574187376,rotation
4,aiming,b674b5,102,127.5,0,-29.198373138674,rotation
4,aiming,b674b5,103,52.5,0,-55.3012052953867,rotation
4,aiming,b674b5,104,67.5,0,-36.3317976519929,rotation
4,aiming,b674b5,105,82.5,0,-33.0355219430299,rotation
4,aiming,b674b5,106,52.5,0,-46.7413134690224,rotation
4,aiming,b674b5,107,127.5,0,-46.6990624591285,rotation
4,aiming,b674b5,108,97.5,0,-39.2172766203833,rotation
4,aiming,b674b5,109,52.5,0,-48.9588647507402,rotation
4,aiming,b674b5,110,142.5,0,-19.7882892737423,rotation
4,aiming,b674b5,111,67.5,0,-41.1816805763727,rotation
4,aiming,b674b5,112,97.5,0,-37.8137529939461,rotation
4,aiming,b674b5,113,52.5,0,-33.6535847649789,rotation
4,aiming,b674b5,114,127.5,0,-33.1500891653594,rotation
4,aiming,b674b5,115,112.5,0,-22.5,rotation
4,aiming,b674b5,116,67.5,0,-31.1193354148491,rotation
4,aiming,b674b5,117,112.5,0,-23.6909417488362,rotation
4,aiming,b674b5,118,82.5,0,-46.0808357647064,rotation
4,aiming,b674b5,119,37.5,0,-33.7902691262398,rotation
4,aiming,b674b5,120,127.5,0,-22.0525687882471,rotation
4,aiming,9d944b,1,67.5,0,-2.82617753678848,baseline
4,aiming,9d944b,2,52.5,0,7.75812336237568,baseline
4,aiming,9d944b,3,112.5,0,2.56604109436042,baseline
4,aiming,9d944b,4,127.5,0,14.0798474524702,baseline
4,aiming,9d944b,5,97.5,0,4.81258978812074,baseline
4,aiming,9d944b,6,52.5,0,3.47142024294327,baseline
